run_id,regime,seed,coefficient,value
538aa3f08d46a73b-1fc4db2923f0,market,10014,capital_buffer,-0.0033673985237398464
538aa3f08d46a73b-1fc4db2923f0,market,10014,expected_inflation,0.9794509578733611
66bfe7a1079a52db-bfc2413c71a0,market,10015,borrower_leverage,0.01699800115337968
66bfe7a1079a52db-bfc2413c71a0,market,10015,borrower_risk,0.003982755102899269
66bfe7a1079a52db-bfc2413c71a0,market,10015,reserve_buffer,-0.0030783772947062847
66bfe7a1079a52db-bfc2413c71a0,market,10015,capital_buffer,-0.001475610363644958
66bfe7a1079a52db-bfc2413c71a0,market,10015,expected_inflation,0.960558695456053
50d2ba549dfed816-bfe397b8f0f7,market,10016,borrower_leverage,0.01646211068001766
50d2ba549dfed816-bfe397b8f0f7,market,10016,borrower_risk,0.004660944059118813
50d2ba549dfed816-bfe397b8f0f7,market,10016,reserve_buffer,-0.0030918466153484875
50d2ba549dfed816-bfe397b8f0f7,market,10016,capital_buffer,-0.002050789250491884
50d2ba549dfed816-bfe397b8f0f7,market,10016,expected_inflation,0.9721037624302981
69be7b6d23e9b3cc-35f8541c9f45,market,10017,borrower_leverage,0.017144258319442905
69be7b6d23e9b3cc-35f8541c9f45,market,10017,borrower_risk,0.003623463972110033
69be7b6d23e9b3cc-35f8541c9f45,market,10017,reserve_buffer,-0.0008808266775049235
69be7b6d23e9b3cc-35f8541c9f45,market,10017,capital_buffer,-0.002452741369195496
69be7b6d23e9b3cc-35f8541c9f45,market,10017,expected_inflation,0.9582926737475976
116d1db62d222975-9df9044439a2,market,10018,borrower_leverage,0.016469885628380664
116d1db62d222975-9df9044439a2,market,10018,borrower_risk,0.004272228216633763
116d1db62d222975-9df9044439a2,market,10018,reserve_buffer,-0.00042530551873739257
116d1db62d222975-9df9044439a2,market,10018,capital_buffer,-0.004919777315297995
116d1db62d222975-9df9044439a2,market,10018,expected_inflation,0.9843024975514375
38c0acb37e92d967-695d2090a1c2,market,10019,borrower_leverage,0.016658610351760143
38c0acb37e92d967-695d2090a1c2,market,10019,borrower_risk,0.004572316870926089
38c0acb37e92d967-695d2090a1c2,market,10019,reserve_buffer,-0.002169734838322895
38c0acb37e92d967-695d2090a1c2,market,10019,capital_buffer,-0.0043035590338859325
38c0acb37e92d967-695d2090a1c2,market,10019,expected_inflation,1.0411413683010449
a8a7ca5e09ccbed3-437b6ccb58e1,market,10020,borrower_leverage,0.01653980977246214
a8a7ca5e09ccbed3-437b6ccb58e1,market,10020,borrower_risk,0.004798315568476967
a8a7ca5e09ccbed3-437b6ccb58e1,market,10020,reserve_buffer,-0.0013872292702522438
a8a7ca5e09ccbed3-437b6ccb58e1,market,10020,capital_buffer,-0.0034452444488878744
a8a7ca5e09ccbed3-437b6ccb58e1,market,10020,expected_inflation,0.9911238006091405
8a01b49e3648ffdf-23af889b5dcb,market,10021,borrower_leverage,0.016911620119299964
8a01b49e3648ffdf-23af889b5dcb,market,10021,borrower_risk,0.0038935757881641015
8a01b49e3648ffdf-23af889b5dcb,market,10021,reserve_buffer,-0.0006744299802362828
8a01b49e3648ffdf-23af889b5dcb,market,10021,capital_buffer,-0.0039630225080464565
8a01b49e3648ffdf-23af889b5dcb,market,10021,expected_inflation,0.9579135531818985
34b751c47a527dd9-d52572e143ab,market,10022,borrower_leverage,0.01753898531201989
34b751c47a527dd9-d52572e143ab,market,10022,borrower_risk,0.0038097170165490805
34b751c47a527dd9-d52572e143ab,market,10022,reserve_buffer,-0.0038721720152066043
34b751c47a527dd9-d52572e143ab,market,10022,capital_buffer,-0.0022656037821949184
34b751c47a527dd9-d52572e143ab,market,10022,expected_inflation,0.9822779348820366
f489fbd805674b5e-9588408ee48e,market,10023,borrower_leverage,0.0170614109369785
f489fbd805674b5e-9588408ee48e,market,10023,borrower_risk,0.004135373320895905
f489fbd805674b5e-9588408ee48e,market,10023,reserve_buffer,-0.002507266154214001
f489fbd805674b5e-9588408ee48e,market,10023,capital_buffer,-0.0038964085307902287
f489fbd805674b5e-9588408ee48e,market,10023,expected_inflation,0.9789878967262925
00cfb8005843b03c-2d54c5745674,market,10024,borrower_leverage,0.016414746862697827
00cfb8005843b03c-2d54c5745674,market,10024,borrower_risk,0.0045469454757280986
00cfb8005843b03c-2d54c5745674,market,10024,reserve_buffer,-0.0017236226436776671
00cfb8005843b03c-2d54c5745674,market,10024,capital_buffer,-0.0034642919385640077
00cfb8005843b03c-2d54c5745674,market,10024,expected_inflation,0.971650847192117
1d2c024f3c129754-36b89490c823,market,10025,borrower_leverage,0.016026990080594026
1d2c024f3c129754-36b89490c823,market,10025,borrower_risk,0.0043949400590591325
1d2c024f3c129754-36b89490c823,market,10025,reserve_buffer,-0.0017795738114988833
1d2c024f3c129754-36b89490c823,market,10025,capital_buffer,-0.004530930784599873
1d2c024f3c129754-36b89490c823,market,10025,expected_inflation,0.9627797710162188
2d147665629998ba-41bacef757b2,market,10026,borrower_leverage,0.017364300372041782
2d147665629998ba-41bacef757b2,market,10026,borrower_risk,0.004143248520828308
2d147665629998ba-41bacef757b2,market,10026,reserve_buffer,-0.001688847625694884
2d147665629998ba-41bacef757b2,market,10026,capital_buffer,-0.0027340803082553586
2d147665629998ba-41bacef757b2,market,10026,expected_inflation,0.9892407624632114
d861b189e2f142d9-4a274e18728b,market,10027,borrower_leverage,0.016452579017126382
d861b189e2f142d9-4a274e18728b,market,10027,borrower_risk,0.004835737554651633
d861b189e2f142d9-4a274e18728b,market,10027,reserve_buffer,-0.0032301996973287876
d861b189e2f142d9-4a274e18728b,market,10027,capital_buffer,-0.00192613741424927
d861b189e2f142d9-4a274e18728b,market,10027,expected_inflation,1.002603366477723
