run_id,scenario_id,rate_regime,cumulative_consumption,defaults,write_offs,resolution_cost
efd10d88a3cd36c5886c9825,ablation_borrower_risk_pricing_baseline,administered,2724.0460702319815,0.0,0.0,0.0
49cc27067443707984cfd010,ablation_borrower_risk_pricing_baseline,administered,3408.9344267179963,0.0,0.0,0.0
cda95c126cd7a0bf6e22428c,ablation_borrower_risk_pricing_baseline,administered,4491.219132055093,0.0,0.0,0.0
ef6671cb665a440ad4868203,ablation_borrower_risk_pricing_baseline,administered,2693.3436217982016,0.0,0.0,0.0
635282ee9d52df23c758dfdb,ablation_borrower_risk_pricing_baseline,administered,2449.11986797713,0.0,0.0,0.0
483dc36e71c76cc7637129e0,ablation_borrower_risk_pricing_baseline,administered,2417.9174377310937,0.0,0.0,0.0
125be085618b3126b5a3df8f,ablation_borrower_risk_pricing_baseline,administered,2461.2056992895164,0.0,0.0,0.0
e8621cc3597ad761a29c9f1a,ablation_borrower_risk_pricing_baseline,market,2647.5723110495614,0.0,0.0,0.0
3291ac21cb1a95b7829612c2,ablation_borrower_risk_pricing_baseline,market,2398.50044179336,0.0,0.0,0.0
2d9ae9d1f5aa339284402ad7,ablation_borrower_risk_pricing_baseline,market,2799.8304660754457,0.0,0.0,0.0
3e15721955cfdfccf2c0dbc3,ablation_borrower_risk_pricing_baseline,market,2600.557969294429,0.0,0.0,0.0
eaf62bcebb3b622a353e9a02,ablation_borrower_risk_pricing_baseline,market,2613.9267628272114,0.0,0.0,0.0
ca3c2f750e1f90895da8e5e2,ablation_borrower_risk_pricing_baseline,market,2191.636994309802,0.0,0.0,0.0
90fe8756a83bbf05a773fa10,ablation_borrower_risk_pricing_baseline,market,2643.3117346799427,0.0,0.0,0.0
6b40f1b113c61265bdcf9595,ablation_borrower_risk_pricing_baseline,market,2925.9645171568727,0.0,0.0,0.0
f17dbf9d031fcb439a83716a,ablation_borrower_risk_pricing_baseline,market,2435.772939741983,0.0,0.0,0.0
541a8c0562cc6b45b9269b3d,ablation_borrower_risk_pricing_baseline,market,2830.4753977213077,0.0,0.0,0.0
ba4c41e7bd324575570cd988,ablation_borrower_risk_pricing_baseline,market,2480.687500694202,0.0,0.0,0.0
ab3cc69ce996198719f67e0a,ablation_borrower_risk_pricing_baseline,market,2353.3061438675695,0.0,0.0,0.0
2557aa93f8ae11aa3825303c,ablation_borrower_risk_pricing_baseline,market,2917.8223654082235,0.0,0.0,0.0
dea312929f8200a379c63510,ablation_borrower_risk_pricing_baseline,market,2934.2909365880782,0.0,0.0,0.0
bc840fc7182d5eebcca0341a,ablation_borrower_risk_pricing_baseline,market,2684.6191698656626,0.0,0.0,0.0
0289c5381287d65fcbd09add,ablation_borrower_risk_pricing_baseline,market,2567.6759962692386,0.0,0.0,0.0
5f7365527eb3dc6e40af0af2,ablation_borrower_risk_pricing_baseline,market,4086.939722729295,0.0,0.0,0.0
1699a341cd928ac2e33ca6f0,ablation_borrower_risk_pricing_baseline,market,2618.8539312871253,0.0,0.0,0.0
e022358a68a5888865a476d7,ablation_borrower_risk_pricing_baseline,market,2992.4024114723143,0.0,0.0,0.0
846ee1a3cb65b335b32f0980,ablation_borrower_risk_pricing_baseline,market,2390.663533443007,0.0,0.0,0.0
f62cb8c9dc7e4df3c4e06445,ablation_borrower_risk_pricing_baseline,market,2827.6035309107833,0.0,0.0,0.0
