run_id,mean_local_pass_through,borrower_leverage_rate_slope,quoted_rate_dispersion,risk_rationing_slope,scenario_id,rate_regime,replication,cumulative_output,cumulative_new_credit,defaults,write_offs,output_per_unit_credit
4b06e573c4db6c46221d381c,0.25,0.007176222664190972,0.004047317363019105,0.054713151486939934,h2_h3_baseline,administered,92,4583.335566290783,30.61890931258643,0.0,0.0,149.68970708589953
4b09aeba83508ef9001cb47b,0.25,0.007701367092550846,0.005039800261431581,0.05529820102388592,h2_h3_baseline,administered,8,4364.7422633839515,33.79604944471645,0.0,0.0,129.14948152516445
4b4e0142db5a60868975388b,0.25,0.007503501955398595,0.0050977907273368475,0.09261767134415545,h2_h3_baseline,administered,665,4424.703273232021,21.452805121847405,0.0,0.0,206.252900173224
4bb41196ae63c01263b5e750,0.25,0.0072921945506304936,0.004656830834351988,0.036379912673103185,h2_h3_baseline,administered,124,4789.137543639218,38.374869046903854,0.0,0.0,124.79879834340734
4bebaef35fa63b23d2a26524,1.0,0.028520077525241112,0.009734934168478497,0.42340811786588545,h2_h3_baseline,market,759,4460.540549832635,9.188787637042713,0.0,0.0,485.4329783235909
4c84e882e07216eca132d548,0.25,0.007184929383833785,0.004971938982520108,0.04652117720688637,h2_h3_baseline,administered,708,4670.844329084664,25.510566355044027,0.0,0.0,183.09449755360413
4d0da8e2b298c54e4b492e50,0.25,0.007549948643483142,0.004674191719379462,0.10767096071586463,h2_h3_baseline,administered,329,4674.269507072533,30.447592932912734,0.0,0.0,153.51852336477538
4d121ae8a68a68f84652611c,1.0,0.029713793210954322,0.016836362855750887,0.48389413305129186,h2_h3_baseline,market,385,4481.496730331841,5.513272582225629,0.0,0.0,812.8560058466626
4d27cc17fcf498adf1b1081a,0.25,0.007357298838946534,0.005079979632513308,0.055057628449127406,h2_h3_baseline,administered,415,4654.672225646186,34.87241526625538,0.0,0.0,133.47719652072175
4d55c77ec27132e71fdbeb4d,1.0,0.029125551586862603,0.012901353230305987,0.4766717598564055,h2_h3_baseline,market,482,4657.53668494158,11.945423928155538,0.0,0.0,389.90133066468223
4d690aed5b7fa21869d3d4cc,0.25,0.007364382722505015,0.004649517462387233,0.12194294489850888,h2_h3_baseline,administered,454,4112.711688581103,26.14910922473682,0.0,0.0,157.27922711380606
4da9e7b05ce223f7479bd5b5,1.0,0.028904243362946582,0.007816854072529373,0.5534423564904792,h2_h3_baseline,market,193,4742.228519642028,19.171860307117953,0.0,0.0,247.35359238359237
4e09da75a45915e884467a56,1.0,0.029297321580094928,0.008888881736591827,0.4923443287646196,h2_h3_baseline,market,723,4192.687551878837,25.043339865024905,0.0,0.0,167.41726840253733
4e15199340bb34026048bffb,0.25,0.0074876609094340005,0.005236699025205347,0.049529874344293484,h2_h3_baseline,administered,397,4480.830116160087,29.528714169208474,0.0,0.0,151.74484369632802
