run_id,scenario_id,rate_regime,replication,parameter_set_id,cumulative_new_credit,cumulative_output,shock
079962872f0f6ac603ef0e9c,local_base_credit_demand_minus10_baseline,market,6,v0.4-local-sensitivity-2-base_credit_demand_minus10,6.728061456275342,2822.7171727281943,False
9ef7c795782a91dd63c73d76,local_base_credit_demand_minus10_baseline,market,7,v0.4-local-sensitivity-2-base_credit_demand_minus10,2.565073430204976,2894.9530394984167,False
8685c23824cb89f45be5903b,local_base_credit_demand_minus10_baseline,market,8,v0.4-local-sensitivity-2-base_credit_demand_minus10,7.653169906513203,2944.9781819644077,False
24c598e5e141194f6e1d793b,local_base_credit_demand_minus10_baseline,market,9,v0.4-local-sensitivity-2-base_credit_demand_minus10,1.121343576045891,2924.8307577309297,False
4f45f3d4d101b836548dd08b,local_base_credit_demand_minus10_baseline,market,10,v0.4-local-sensitivity-2-base_credit_demand_minus10,6.489775946365595,2910.1146039792056,False
65597c9f316faf5751a87ad8,local_base_credit_demand_minus10_baseline,market,11,v0.4-local-sensitivity-2-base_credit_demand_minus10,3.279929959934231,2913.0621468619383,False
f4b8e39b35c8660c6a28390e,local_base_credit_demand_minus10_baseline,market,12,v0.4-local-sensitivity-2-base_credit_demand_minus10,7.316766833699439,2635.648208192024,False
5c4eaf6e9f195adec274a6bc,local_base_credit_demand_minus10_baseline,market,13,v0.4-local-sensitivity-2-base_credit_demand_minus10,6.167389668252398,3013.166356559285,False
50a917f415e5d91a6af8a8b1,local_base_credit_demand_minus10_baseline,market,14,v0.4-local-sensitivity-2-base_credit_demand_minus10,3.364030728137671,2950.791857045963,False
9d548ecd9b6c5ee62f0643fe,local_base_credit_demand_minus10_baseline,market,15,v0.4-local-sensitivity-2-base_credit_demand_minus10,2.1866199732894867,2805.4588790782213,False
d80c5f174daed7b99a0ebbb6,local_base_credit_demand_minus10_baseline,market,16,v0.4-local-sensitivity-2-base_credit_demand_minus10,7.527018754208041,2893.691831478259,False
e4c537a8174dee051cdabbdc,local_base_credit_demand_minus10_baseline,market,17,v0.4-local-sensitivity-2-base_credit_demand_minus10,7.106514913190832,2991.7342486138914,False
3358d9c4630c59f6a1fbfd92,local_base_credit_demand_minus10_baseline,market,18,v0.4-local-sensitivity-2-base_credit_demand_minus10,3.0977116288267728,2941.3541444831653,False
336130ac39ad32429746e134,local_base_credit_demand_minus10_baseline,market,19,v0.4-local-sensitivity-2-base_credit_demand_minus10,5.2282644233139655,2813.8049729122604,False
e7ddb96b69414523865d8337,local_base_credit_demand_minus10_shock,administered,0,v0.4-local-sensitivity-2-base_credit_demand_minus10,13.017472743797835,2888.501350223738,True
3375f2426ce4f405e8c15578,local_base_credit_demand_minus10_shock,administered,1,v0.4-local-sensitivity-2-base_credit_demand_minus10,15.269980051608226,2953.1624324515387,True
96b4d1210bd4dc8e774cdc77,local_base_credit_demand_minus10_shock,administered,2,v0.4-local-sensitivity-2-base_credit_demand_minus10,7.481464171431177,3120.7354088918346,True
5467766dc8edf6733c561e0b,local_base_credit_demand_minus10_shock,administered,3,v0.4-local-sensitivity-2-base_credit_demand_minus10,16.25948185266542,2931.6928042773743,True
1908decfba4b500f5d5733a8,local_base_credit_demand_minus10_shock,administered,4,v0.4-local-sensitivity-2-base_credit_demand_minus10,11.88672412487091,3039.4559709460373,True
bc9d49e14aaa5ed21dddd474,local_base_credit_demand_minus10_shock,administered,5,v0.4-local-sensitivity-2-base_credit_demand_minus10,23.775988010848028,2827.8142719232337,True
40acb995db8a914ec3c8238e,local_base_credit_demand_minus10_shock,administered,6,v0.4-local-sensitivity-2-base_credit_demand_minus10,15.909061985151075,2840.3076411593925,True
56903f44cc81feb4a7d4e270,local_base_credit_demand_minus10_shock,administered,7,v0.4-local-sensitivity-2-base_credit_demand_minus10,10.319865098297338,2936.439009895424,True
7832ab3555652aeb07de082b,local_base_credit_demand_minus10_shock,administered,8,v0.4-local-sensitivity-2-base_credit_demand_minus10,21.095276024363315,2974.1075109352323,True
2d1cadae6de4b4bed987146a,local_base_credit_demand_minus10_shock,administered,9,v0.4-local-sensitivity-2-base_credit_demand_minus10,4.21632851446263,2929.5847640272837,True
39ff9673f32db748710cca68,local_base_credit_demand_minus10_shock,administered,10,v0.4-local-sensitivity-2-base_credit_demand_minus10,16.63443111090576,2968.6606241827644,True
4bd2a8736cc32c5fbfb8cc5d,local_base_credit_demand_minus10_shock,administered,11,v0.4-local-sensitivity-2-base_credit_demand_minus10,11.563855627973247,2926.3688384807565,True
4a83eabcda088ac5ac60abe3,local_base_credit_demand_minus10_shock,administered,12,v0.4-local-sensitivity-2-base_credit_demand_minus10,16.206918872538264,2723.7953927474427,True
bb8dbb990ea3efcf6dd9d3d7,local_base_credit_demand_minus10_shock,administered,13,v0.4-local-sensitivity-2-base_credit_demand_minus10,9.152966939474581,3022.6708542106758,True
fa085e2a47c961dc53396ba6,local_base_credit_demand_minus10_shock,administered,14,v0.4-local-sensitivity-2-base_credit_demand_minus10,6.973355363535382,2955.9076026638627,True
2fc365d5db6810efea8145e8,local_base_credit_demand_minus10_shock,administered,15,v0.4-local-sensitivity-2-base_credit_demand_minus10,14.969936740212642,2854.8104342119277,True
5b1b0699b85955d296232c22,local_base_credit_demand_minus10_shock,administered,16,v0.4-local-sensitivity-2-base_credit_demand_minus10,18.34448006437574,2959.403515900911,True
f0b4509351bfc979c3f68d8c,local_base_credit_demand_minus10_shock,administered,17,v0.4-local-sensitivity-2-base_credit_demand_minus10,12.264695363001934,3018.1578127501834,True
052519b5916e18565f6475d6,local_base_credit_demand_minus10_shock,administered,18,v0.4-local-sensitivity-2-base_credit_demand_minus10,6.39516258213672,2949.3127312586553,True
