run_id,cumulative_new_credit,cumulative_output,unresolved_liquidity_shortfall,mean_unfunded_share,cumulative_consumption,defaults,write_offs,resolution_cost,credit_weighted_productivity,scenario_id,rate_regime,replication
ecba0f58f9cf1a8cd3b7a4b9,17.11606375103381,4832.920454955358,0.0,0.42171927935309106,3043.432066640517,0,0.0,0.0,1.1643347289623973,h3_positive_demand,market,15
ef3e6608fea8be116014eed8,15.044692978615707,4339.695170957519,0.0,0.41119892566481764,2310.12493051325,0,0.0,0.0,1.1983564278268806,h2_h3_baseline,market,2
efdd1f6a817ffe8e0ccd0a6e,19.36653801129258,4478.059227258997,0.0,0.0294970538720538,2828.8464663841637,0,0.0,0.0,1.0586248348032568,h3_positive_demand,administered,14
f14950a3bdfb663bc02d9afa,22.940820659938858,4491.111927845996,0.0,0.025347222222222174,2844.8371156721264,0,0.0,0.0,1.0746013617240375,h3_positive_demand,administered,3
f1e5df85d6c23d19768ae668,25.876560438892334,4463.734570741798,0.0,0.027460091043826417,2699.397521768033,0,0.0,0.0,1.0966399758222323,h3_positive_demand,administered,6
f2039b782dffebbe211c2404,14.079091565909522,4532.0806082717045,0.0,0.024594907407407374,3090.7690126588277,0,0.0,0.0,1.081303262659911,h2_h3_baseline,administered,9
f365081ace9bc875c40f2d94,25.21465624469858,4583.77976278765,0.0,0.040102486404373375,2921.9754994049067,0,0.0,0.0,1.1645349085822676,h3_positive_demand,administered,1
f4a759a22ed15b5223755acc,34.79669284417406,4555.303807647077,0.0,0.019980558094148313,2744.285680858263,0,0.0,0.0,1.0294926819945946,h3_positive_demand,administered,12
f5f876b953f8730086976292,16.78663259358135,4608.523611668433,0.0,0.04430459244638072,3060.3053598552574,0,0.0,0.0,1.1042920780297176,h3_positive_demand,administered,10
f97830dd8b1126cef1a6ee7d,10.668338188769937,4428.603393948402,0.0,0.5588706196671883,2723.8642197948166,0,0.0,0.0,1.0665406705829477,h2_h3_baseline,market,18
