run_id,scenario_id,rate_regime,replication,run_id_1,cumulative_new_credit,cumulative_output,unresolved_liquidity_shortfall,mean_unfunded_share,credit_weighted_productivity,opening_deposits,deposit_hhi
697873fcaa81fadbdcc2b355,addendum_concentration_30_5_high,administered,22,697873fcaa81fadbdcc2b355,1026.4876448888926,5628.035644346573,0.0,0.016022087588189952,1.030503644621666,2344.4050835095304,0.29584652642792725
c2ea613befedd91f452e14ee,addendum_concentration_30_5_high,administered,23,c2ea613befedd91f452e14ee,526.6340697939204,5419.178553783235,0.0,0.07740028515410646,1.1669086260447417,1187.0210097184872,0.26716711493901735
c8583e06e0daea8f44f6bc93,addendum_concentration_30_5_high,administered,24,c8583e06e0daea8f44f6bc93,1911.6084684371021,6810.465968515792,0.0,0.019541278466003235,1.0155527995911153,2095.783794079052,0.29953038483967837
1fe1b5f569ece2ca4040ca1c,addendum_concentration_30_5_high,market,0,1fe1b5f569ece2ca4040ca1c,1614.8015913700804,4495.3173344403385,0.0,0.6676289929194734,1.0892119227282144,846.2881939035465,0.29909400511083123
50d01d81a882516c6950366e,addendum_concentration_30_5_high,market,1,50d01d81a882516c6950366e,481.4361354231421,5376.040203487482,0.0,0.5427638041074901,1.2253613774196108,982.1223629915588,0.2762190646001736
75110b9194e155fd56120e81,addendum_concentration_30_5_high,market,2,75110b9194e155fd56120e81,605.0791017133575,5218.940704015974,0.0,0.776654873073824,1.0795846756607204,1391.5888539268503,0.28760438368301
6e2bcf22e81fd20deb8e67e2,addendum_concentration_30_5_high,market,3,6e2bcf22e81fd20deb8e67e2,1137.9134508810873,5779.024457237455,0.0,0.5554320491498721,1.1248888056309676,1586.5018681691092,0.30635828725535375
c0b1212a865fe2ea50b621e8,addendum_concentration_30_5_high,market,4,c0b1212a865fe2ea50b621e8,394.4536626229834,4974.026173972603,0.0,0.7938208247625885,1.213149009644384,1866.279138913484,0.29960136684900524
8370af029704f094a0a5ae3e,addendum_concentration_30_5_high,market,5,8370af029704f094a0a5ae3e,871.267284075494,5422.876037613138,0.0,0.7578728176951012,1.1005550970236895,3179.169654476975,0.30462149309699016
5a3354013e3ca7a6cd4e48fa,addendum_concentration_30_5_high,market,6,5a3354013e3ca7a6cd4e48fa,596.4523638231943,5218.665324580918,0.0,0.7726644745148636,1.1489155735191876,1074.0773189396668,0.28533016193516575
fd77b3a0604ac1888b3c1a75,addendum_concentration_30_5_high,market,7,fd77b3a0604ac1888b3c1a75,602.1911818877869,5163.567894476863,0.0,0.7020346934023604,1.2395608844601103,748.5043300639438,0.31878557223457626
32ee921f8ca56e682c172912,addendum_concentration_30_5_high,market,8,32ee921f8ca56e682c172912,833.1623493004985,5429.814282537883,0.0,0.6879019048607738,1.0716794217252497,1051.7495086641466,0.2709493269209103
dcf95ac3342cb93e6e1b5fc8,addendum_concentration_30_5_high,market,9,dcf95ac3342cb93e6e1b5fc8,629.5412412455812,5336.036910407535,0.0,0.7079521992144603,1.2478227955315766,942.8976626601516,0.2689354413014807
03d18975cb2549feaef5305e,addendum_concentration_30_5_high,market,10,03d18975cb2549feaef5305e,2152.6494160870834,5093.110884277113,0.0,0.4958234612339614,1.1391906180013722,893.3124427529082,0.2811902184382379
7b50abd52716b8c5dc1a828a,addendum_concentration_30_5_high,market,11,7b50abd52716b8c5dc1a828a,1096.3604824911329,5107.708691587511,0.0,0.6289189743984306,1.097529004139817,880.1122210355386,0.2941063532266922
349d9933dfdae188bde89030,addendum_concentration_30_5_high,market,12,349d9933dfdae188bde89030,858.0213299897915,5267.804703724401,0.0,0.6804693987440763,1.0883684207586972,900.1509832574716,0.2651523247292153
7c52a8d2340b6bca12185b50,addendum_concentration_30_5_high,market,13,7c52a8d2340b6bca12185b50,1156.1096072759212,6146.368265201394,0.0,0.6354957669347465,1.1017637386741201,2339.5939151148673,0.3022322581752482
1c09eadf8ee1486188beeda3,addendum_concentration_30_5_high,market,14,1c09eadf8ee1486188beeda3,536.7035237764394,4876.94212814553,0.0,0.697286259694795,1.2020846023821155,742.167294288525,0.30270758369725026
1aa63179677afe9708bfc06e,addendum_concentration_30_5_high,market,15,1aa63179677afe9708bfc06e,389.16102783134636,4484.363887453243,0.0,0.8872630358986789,1.1694635163784957,622.2311338784658,0.31361674946433254
9471723c7e22f8a2118784c8,addendum_concentration_30_5_high,market,16,9471723c7e22f8a2118784c8,255.7302656403845,4745.109719873492,0.0,0.7720160720526281,1.0993175610312298,975.1342940448765,0.2853476425211179
cc5d790353387034cc908be8,addendum_concentration_30_5_high,market,17,cc5d790353387034cc908be8,1157.6829907583829,5175.469605442559,0.0,0.5550277167412011,1.0770870516180955,978.1704103108511,0.2910209761122443
